"capability_id","workspace","route","surface_type","purpose","risk","states","backend_authority","permission_authority","status","evidence"
"CAP-B09-005","Academy / B2B & partenaires","/angelcare-marketplace/admin/verticals","Organization quick access and vertical drilldown","B2B portfolio command, organizations, vertical programs, quality and finance context","CONTEXTUAL","LOADING_EMPTY_POPULATED_FILTERED_EMPTY_BLOCKED_PERMISSION_ERROR_SUCCESS_FAILURE_AS_APPLICABLE","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.b2b.view","IMPLEMENTED","B2BExecutiveCommand; approved interaction requirement and actual source authority reconciled."
"CAP-B09-006","Academy / B2B & partenaires","/angelcare-marketplace/admin/verticals/organizations/[organizationId]","Diagnostic conversion and program governance panels","Organization 360, Partner OS tenant context, diagnostics, programs and lifecycle relationships","CONTEXTUAL","LOADING_EMPTY_POPULATED_FILTERED_EMPTY_BLOCKED_PERMISSION_ERROR_SUCCESS_FAILURE_AS_APPLICABLE","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.b2b.view; marketplace.partner_os.admin.view; marketplace.b2b.diagnostics.review; marketplace.b2b.conversions.manage; marketplace.b2b.programs.manage","IMPLEMENTED","Organization360; B2BOperatorDesk; approved interaction requirement and actual source authority reconciled."
"CAP-B09-007","Academy / B2B & partenaires","/angelcare-marketplace/admin/verticals/corporates/eligibility","Eligibility and quota governed action surfaces","Corporate family benefits, eligibility, quota, program usage and impact","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_FILTERED_EMPTY_BLOCKED_PERMISSION_ERROR_SUCCESS_FAILURE_AS_APPLICABLE","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.b2b.corporates.view; marketplace.b2b.corporates.eligibility_manage","IMPLEMENTED","CorporateCommand; CorporateEligibilityCommand; approved interaction requirement and actual source authority reconciled."
"CAP-B09-008","Academy / B2B & partenaires","/angelcare-marketplace/admin/verticals/establishments","Diagnostic and quality review inspectors","Establishment transformation portfolio, diagnostics, proposals, conversions and quality","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_FILTERED_EMPTY_BLOCKED_PERMISSION_ERROR_SUCCESS_FAILURE_AS_APPLICABLE","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.b2b.establishments.view; marketplace.b2b.establishments.manage; marketplace.b2b.establishments.quality_review","IMPLEMENTED","EstablishmentsCommand; approved interaction requirement and actual source authority reconciled."
"CAP-B09-009","Academy / B2B & partenaires","/angelcare-marketplace/admin/verticals/health-partners","Compliance and consent review inspectors","Non-medical health partner programs, compliance boundaries, consent and referrals","CONTEXTUAL","LOADING_EMPTY_POPULATED_FILTERED_EMPTY_BLOCKED_PERMISSION_ERROR_SUCCESS_FAILURE_AS_APPLICABLE","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.b2b.health_partners.view; marketplace.b2b.health_partners.compliance_review","IMPLEMENTED","HealthPartnersCommand; approved interaction requirement and actual source authority reconciled."
"CAP-B09-010","Academy / B2B & partenaires","/angelcare-marketplace/admin/verticals/hospitality","Property readiness and program inspectors","Hospitality properties, programs, readiness and reports","CONTEXTUAL","LOADING_EMPTY_POPULATED_FILTERED_EMPTY_BLOCKED_PERMISSION_ERROR_SUCCESS_FAILURE_AS_APPLICABLE","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.b2b.hospitality.view","IMPLEMENTED","HospitalityCommand; approved interaction requirement and actual source authority reconciled."
"CAP-B10-001","Finance","/angelcare-marketplace/admin/finance","Payment invoice Wallet subscription reconciliation and exception inspectors","Payments invoices receipts refunds Wallet revenue exposure reconciliation and closure queues use the real snapshot and repository authorities.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_EXCEPTION_PERMISSION_SUCCESS_FAILURE","POST /api/angelcare-marketplace/admin/invoices|POST /api/angelcare-marketplace/admin/payments|POST /api/angelcare-marketplace/admin/receipts|POST /api/angelcare-marketplace/admin/subscriptions|POST /api/angelcare-marketplace/admin/wallet/imports|POST /api/angelcare-marketplace/admin/wallet/policies|POST /api/angelcare-marketplace/admin/wallet/simulations|POST /api/angelcare-marketplace/finance/invoice-readiness/evaluate|POST /api/angelcare-marketplace/finance/margin-exceptions/:exceptionId/decision|POST /api/angelcare-marketplace/finance/price-books/:priceBookId/transition|POST /api/angelcare-marketplace/finance/price-books|POST /api/angelcare-marketplace/finance/price-rules/:priceRuleId/evaluate|POST /api/angelcare-marketplace/finance/reconciliation/:eventId/resolve","marketplace.finance.view; marketplace.finance.manage; marketplace.finance.exceptions.approve; marketplace.finance.reconciliation.manage","IMPLEMENTED","FinanceControlLedger; approved interaction requirement and actual source authority reconciled."
"CAP-B10-002","Finance","/angelcare-marketplace/admin/payments","Governed payment action and reconciliation decision dialogs","Real create capture fail cancel refund search state and reconciliation authorities are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_FILTERED_ERROR_PERMISSION_SUCCESS_FAILURE","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.finance.manage; marketplace.finance.exceptions.approve; marketplace.finance.reconciliation.manage","IMPLEMENTED","PaymentCommand; PaymentAdminCommand; FinanceControlLedger payments workspace; approved interaction requirement and actual source authority reconciled."
"CAP-B10-003","Finance","/angelcare-marketplace/admin/payments/[paymentIntentId]/command","Payment investigation drawer; governed capture cancellation refund and receipt decisions","Lineage attempts provider references invoice receipt order customer capture and refundable balance are actionable from the real APIs.","HIGH_GOVERNED","LOADING_NOT_FOUND_POPULATED_BLOCKED_PERMISSION_ERROR_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.finance.manage; marketplace.finance.exceptions.approve; marketplace.finance.export","IMPLEMENTED","PaymentMegaCommand; Finance PaymentDrawer; approved interaction requirement and actual source authority reconciled."
"CAP-B10-004","Finance","/angelcare-marketplace/admin/finance/invoices","Governed invoice lifecycle inspector; readiness evaluator","Create draft issue cancel credit due-date and real readiness recalculation are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_NOT_READY_BLOCKED_ERROR_PERMISSION_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.finance.manage; marketplace.finance.reconciliation.manage","IMPLEMENTED","InvoiceCommand; InvoiceReadinessAuthority; Finance InvoiceDrawer; approved interaction requirement and actual source authority reconciled."
"CAP-B10-005","Finance","/angelcare-marketplace/admin/finance/receipts","Governed receipt issuance; read-only evidence inspector","Canonical receipt issuance from captured payment plus invoice and provider evidence are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_VALIDATION_ERROR_PERMISSION_SUCCESS_FAILURE","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.finance.manage","IMPLEMENTED","ReceiptCommand; Finance ReceiptDrawer; approved interaction requirement and actual source authority reconciled."
"CAP-B10-006","Finance","/angelcare-marketplace/admin/wallet","Governed adjustment restriction reconciliation policy transition and import dialogs","Accounts buckets ledger adjustments restrictions risks reconciliation policies checkout simulation and real assignment import are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_RISK_BLOCKED_VALIDATION_PARTIAL_ERROR_PERMISSION_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.finance.view; marketplace.finance.exceptions.approve; marketplace.finance.security.manage; marketplace.finance.reconciliation.manage; marketplace.finance.price_books.manage","IMPLEMENTED","WalletAuthorityClient; WalletPolicyStudio; WalletPolicyImportStudio; Finance CreditDrawer; approved interaction requirement and actual source authority reconciled."
"CAP-B10-007","Finance","/angelcare-marketplace/admin/finance/price-books","Governed lifecycle decision; contextual rule evaluator","Price books rules cost margin floor discount commission lifecycle and production RPC test bench are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_VALIDATION_BLOCKED_PERMISSION_SUCCESS_FAILURE","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.finance.view; marketplace.finance.price_books.manage; marketplace.finance.price_books.approve; marketplace.finance.margins.view","IMPLEMENTED","PriceBookAuthority; PriceBookTransitionDesk; PriceRuleEvaluationDesk; approved interaction requirement and actual source authority reconciled."
"CAP-B10-008","Finance","/angelcare-marketplace/admin/finance/margins","Governed approval/rejection decision modal","Configured/proposed price cost floor margin discount request reason and audited approve/reject authority are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_PENDING_PERMISSION_ERROR_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.finance.margins.view; marketplace.finance.exceptions.approve","IMPLEMENTED","MarginAuthority; MarginDecisionDesk; approved interaction requirement and actual source authority reconciled."
"CAP-B10-009","Finance","/angelcare-marketplace/admin/finance/revenue-streams","Governed subscription lifecycle drawer and decision modal","Gross discount commission payable cost net margin recognition and subscription creation/lifecycle are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_PAST_DUE_PAUSED_PERMISSION_ERROR_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.finance.revenue.view; marketplace.finance.manage","IMPLEMENTED","RevenueAuthority; SubscriptionCommand; Finance SubscriptionDrawer; approved interaction requirement and actual source authority reconciled."
"CAP-B10-010","Finance","/angelcare-marketplace/admin/finance/reconciliation","Governed reconciliation resolution inspector","Expected observed difference source target ownership status resolution and closure pressure are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_EXCEPTION_UNMATCHED_PERMISSION_ERROR_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.finance.view; marketplace.finance.reconciliation.manage","IMPLEMENTED","ReconciliationAuthority; ReconciliationResolutionDesk; Finance ReconciliationDrawer; approved interaction requirement and actual source authority reconciled."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","Contextual lifecycle decision desks on linked authorities","Trust health pressure portfolio SOP assessment complaint evidence badge and CAPA control planes are exposed with canonical drilldown.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_RISK_BLOCKED_PERMISSION_ERROR_SUCCESS","POST /api/angelcare-marketplace/admin/activation/run|PATCH /api/angelcare-marketplace/admin/customers/:customerId/addresses/:addressId|POST /api/angelcare-marketplace/admin/customers/:customerId/addresses|PATCH /api/angelcare-marketplace/admin/customers/:customerId/family/children/:childId|POST /api/angelcare-marketplace/admin/customers/:customerId/family/children|PATCH /api/angelcare-marketplace/admin/customers/:customerId/family|PATCH /api/angelcare-marketplace/admin/customers/:customerId|POST /api/angelcare-marketplace/admin/customers|PATCH /api/angelcare-marketplace/admin/payments/:paymentIntentId|PATCH /api/angelcare-marketplace/admin/reality/:domain/:recordId|POST /api/angelcare-marketplace/admin/reality/:domain|PATCH /api/angelcare-marketplace/admin/suppliers/:supplierId|POST /api/angelcare-marketplace/admin/workspace-access|POST /api/angelcare-marketplace/analytics/refresh|PATCH /api/angelcare-marketplace/backoffice/actions/:actionId|POST /api/angelcare-marketplace/backoffice/approvals/:approvalId/decision|POST /api/angelcare-marketplace/backoffice/objects/:objectType/:objectId/comments|POST /api/angelcare-marketplace/backoffice/objects/:objectType/:objectId|POST /api/angelcare-marketplace/growth/experiments/:experimentId/transition|POST /api/angelcare-marketplace/launch/gates/:gateId/update|POST /api/angelcare-marketplace/qa/defects/:defectId/transition|POST /api/angelcare-marketplace/security/isolation-tests/:testId/execute|POST /api/angelcare-marketplace/security/recovery-tests/:testId/transition|POST /api/angelcare-marketplace/trust/assessments/:assessmentId/recalculate|POST /api/angelcare-marketplace/trust/assessments/:assessmentId/transition|POST /api/angelcare-marketplace/trust/capa/:actionId/transition|POST /api/angelcare-marketplace/trust/complaints/:complaintId/transition|POST /api/angelcare-marketplace/trust/sensitive-reviews/:reviewId/approve|POST /api/angelcare-marketplace/trust/sops/:sopId/transition|POST /api/angelcare-marketplace/trust/sops","marketplace.trust.view plus source action permissions","IMPLEMENTED","TrustCommand; AdminWorkspaceContextNav; approved interaction requirement and actual source authority reconciled."
"CAP-B11-002","Trust & qualité","/angelcare-marketplace/admin/trust/quality-check-360","Contextual evidence and badge inspector; governed transition dialog","Assessment identity score maturity risk critical findings source object evidence badge effects recalculation and lifecycle are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_EVIDENCE_MISSING_CRITICAL_BLOCKED_PERMISSION_ERROR_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.quality.view; marketplace.quality.assessments.manage; marketplace.trust.view","IMPLEMENTED","Quality360Command; QualityAssessmentInspector; TrustDecisionDesk; approved interaction requirement and actual source authority reconciled."
"CAP-B11-003","Trust & qualité","/angelcare-marketplace/admin/trust/complaints","Contextual investigation inspector; governed complaint and CAPA decision dialogs","Complaint queue owner deadline appeal lifecycle linked nonconformities CAPA effectiveness and governed decisions are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_OVERDUE_CRITICAL_REOPENED_PERMISSION_ERROR_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.complaints.view; marketplace.complaints.manage; marketplace.quality.view; marketplace.quality.corrective_actions.manage","IMPLEMENTED","ComplaintCommand; ComplaintInvestigationInspector; TrustDecisionDesk; CapaCommand; approved interaction requirement and actual source authority reconciled."
"CAP-B11-004","Trust & qualité","/angelcare-marketplace/admin/trust/sops","Governed SOP create/lifecycle dialogs; sensitive publication decision dialog","Standards SOP creation lifecycle compliance reviews sensitive gates source locale evidence and double approval are reachable within one contextual workspace.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_REVIEW_DUE_EXPIRED_BLOCKED_PERMISSION_VALIDATION_ERROR_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.trust.view; marketplace.trust.sops.manage; marketplace.compliance.review; marketplace.sensitive_content.review; marketplace.sensitive_content.approve","IMPLEMENTED","SopAuthority; SopCreateDesk; TrustDecisionDesk; StandardsAuthority; ComplianceAuthority; SensitiveContentCommand; SensitiveReviewDecisionDesk; approved interaction requirement and actual source authority reconciled."
"CAP-B11-005","Analytics & intelligence","/angelcare-marketplace/admin/analytics","Governed analytics refresh dialog; contextual executive drilldown","Source-qualified snapshots domain drilldown executive control blockers opportunities security QA and launch posture are exposed.","CONTEXTUAL","LOADING_EMPTY_POPULATED_STALE_DATA_QUALITY_BLOCKED_PERMISSION_ERROR_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.analytics.view; marketplace.analytics.definitions.manage; marketplace.intelligence.view","IMPLEMENTED","AnalyticsCommand; AnalyticsRefreshDesk; ExecutiveControlCommand; approved interaction requirement and actual source authority reconciled."
"CAP-B11-006","Analytics & intelligence","/angelcare-marketplace/admin/analytics/marketplace","Governed refresh; source snapshot to investigation action dialog","Metric definitions calculation sources owner versions snapshots exclusions quality and investigation handoff are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_STALE_BLOCKING_PARTIAL_ERROR_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.analytics.view; marketplace.analytics.definitions.manage; marketplace.intelligence.manage","IMPLEMENTED","MetricRegistry; DataQualityCommand; AnalyticsToIntelligence; AnalyticsRefreshDesk; approved interaction requirement and actual source authority reconciled."
"CAP-B11-007","Analytics & intelligence","/angelcare-marketplace/admin/executive-control","Governed intelligence decision workflow and drilldown","Live bounded business events accepted observations governed recommendations decisions measured outcomes and versioned executive briefs are reachable.","CONTEXTUAL","LOADING_EMPTY_POPULATED_STALE_BLOCKED_PERMISSION_ERROR_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.intelligence.view; marketplace.backoffice.briefs.view plus source decision permission","IMPLEMENTED","ExecutiveControlCommand; BusinessPulseCommand; executive briefs registry; IntelligenceDecisionCommand; approved interaction requirement and actual source authority reconciled."
"CAP-B11-008","Paramètres & gouvernance","/angelcare-marketplace/admin/security","Governed isolation evidence and recovery transition dialogs","Access reviews isolation matrix security events retention backups recovery RPO RTO evidence and separation context are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_FAILED_BLOCKED_EVIDENCE_MISSING_PERMISSION_ERROR_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.security.view; marketplace.security.access_review; marketplace.security.isolation.review; marketplace.backup.view; marketplace.recovery_test.approve","IMPLEMENTED","SecurityCommand; SecurityGovernanceDesk; SecurityRegisters; approved interaction requirement and actual source authority reconciled."
"CAP-B11-009","Paramètres & gouvernance","/angelcare-marketplace/admin/configuration","Existing governed configuration module and readiness modals","Configuration protected values modules lifecycle fifteen workspaces product excellence security QA readiness launch and activation are exposed.","CONTEXTUAL","LOADING_EMPTY_POPULATED_UNAVAILABLE_BLOCKED_PERMISSION_VALIDATION_ERROR_SUCCESS","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.configuration.view/manage; marketplace.modules.view/create/update; marketplace.workspace.access; marketplace.readiness.view/update/sign_off","IMPLEMENTED","GovernanceCommand; ConfigurationClient; ModuleRegistryClient; WorkspaceRegistryCommand; ProductExcellenceCommand; approved interaction requirement and actual source authority reconciled."
"CAP-B11-010","Paramètres & gouvernance","/angelcare-marketplace/admin/launch","Governed defect gate release readiness sign-off and activation dialogs","QA runs defects gates evidence approvals runbooks readiness activation release lifecycle rollback and post-launch monitoring are exposed.","HIGH_GOVERNED","LOADING_EMPTY_POPULATED_FAILED_NO_GO_EVIDENCE_REQUIRED_BLOCKED_PERMISSION_ERROR_SUCCESS_ROLLBACK","READ_ONLY_CONTEXTUAL_AUTHORITY","marketplace.qa.view; marketplace.qa.defects.manage; marketplace.launch.view; marketplace.launch.gates.manage; marketplace.launch.release.approve; marketplace.readiness.update/sign_off; marketplace.publication.manage","IMPLEMENTED","LaunchCommand; LaunchDecisionDesk; QaCommand; QaDefectDecisionDesk; ReadinessClient; ActivationCommand; LaunchRegisters; approved interaction requirement and actual source authority reconciled."
